created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 08 05:30:19 +0000 2023;1710890343674028099;"aku tetep pendukung papa nya mirna sih. yang jelas mirna mati diracun, mungkin bukan sianida tapi racun lain.";0;0;0;1;in;1257628851301220352;1710890343674028099;_Lunaaana;https://twitter.com/_Lunaaana/status/1710890343674028099
Sun Oct 08 05:29:47 +0000 2023;1710890209683157293;"Dari semua pro kontra di dalem kasus sianida ini, gue gak ikutan bener bener netral aja. TAPI KALO MASALAH GAK PRO SAMA BAPAKNYA MIRNA GUE IKUTAN ANJIR";0;0;0;0;in;1398556517842882562;1710890209683157293;pacarayis;https://twitter.com/pacarayis/status/1710890209683157293
Sun Oct 08 05:29:03 +0000 2023;1710890026987618494;"Nama ahli forensik dokter Djaja menjadi sorotan, usai kasus pembunuhan Mirna Salihin oleh Jessica Kumala Wongso dengan kopi sianida diangkat Netflix. https://t.co/MfhpCzvm62";0;0;0;0;in;1291246080269545472;1710890026987618494;ngopibareng_id;https://twitter.com/ngopibareng_id/status/1710890026987618494
Sun Oct 08 05:28:12 +0000 2023;1710889813480771656;"Penjelasan paling masuk akal:  Mirna meninggal karna tukak lambung akut, polisi gak tau knp pengen bgt kematian mirna jdi kasus pembunuhan sianida 🤷";0;0;0;0;in;1153581205100457984;1710889813480771656;BERAXnews;https://twitter.com/BERAXnews/status/1710889813480771656
Sun Oct 08 05:20:14 +0000 2023;1710887807156437457;"Begini Komentar Netizen Tiongkok Tentang Film Dokumenter Netflix Kopi Sianida ‘Ice Cold’  #IceColdNetflix #kopisianida  https://t.co/GMGUcXpmvR";1;0;0;1;in;1245285777879121920;1710887807156437457;OverseasIdol;https://twitter.com/OverseasIdol/status/1710887807156437457
Sun Oct 08 05:19:59 +0000 2023;1710887743319155080;"Otto Hasibuan Blak-blakan Bahas Kasus Kopi Sianida, Sebut Nama Ferdy Sambo hingga Masalah Asuransi   https://t.co/pnad42WGPv lewat @tribunnews";0;0;0;0;in;1239919987227127808;1710887743319155080;Tribun_Bogor;https://twitter.com/Tribun_Bogor/status/1710887743319155080
Sun Oct 08 05:19:47 +0000 2023;1710887691427184774;"@urluvelyy Dulu tuh ada juga series judulnya sianida, tapi meragukan untuk ditonton. Kalo yg di netflix ini kayaknya bakal gw tonton sih.";0;1;0;0;in;1558219400842338306;1710869515029135794;yaan_yaa;https://twitter.com/yaan_yaa/status/1710887691427184774
Sun Oct 08 05:18:16 +0000 2023;1710887309992956091;"Misteri kopi sianida di ruang terbuka";0;0;0;0;in;1330398075022581760;1710887309992956091;Realcp941;https://twitter.com/Realcp941/status/1710887309992956091
Sun Oct 08 05:19:29 +0000 2023;1710887617171222836;"manfaat nonton drama korea jadi paham reaksi kalium sianida ke HB😃 https://t.co/VFP96NvQsO";0;0;0;0;in;1204438937587994624;1710887617171222836;galganiii;https://twitter.com/galganiii/status/1710887617171222836
Sun Oct 08 05:16:31 +0000 2023;1710886869318385869;"Dr kmrn lg iseng ngecek nama JPU di perkara kopi sianida, eh ternyata emg sering diplot utk kasus2 yg kontroversial😆  Trs iseng jg ngecek nama Hakim di perkara yg sama, eh ternyata pemain😆  Gak heran kl putusan kasus kopi sianida enter wind🙈  Belum bicara LHKPN ya😁🙏";0;0;4;4;in;373964711;1710886869318385869;henrychristofel;https://twitter.com/henrychristofel/status/1710886869318385869
Sun Oct 08 05:16:06 +0000 2023;1710886765853311236;"@manggalakurnia Grasi gk akan dikabulkan, toh dilingkaran istana ada tito dan Sosok Edward Omar Hiariej, Saksi Ahli Kopi Sianida Mirna yang Jadi wamenhukham.";0;0;1;3;in;4470351214;1710591999689302195;GlasnostAmoy;https://twitter.com/GlasnostAmoy/status/1710886765853311236
Sun Oct 08 05:15:57 +0000 2023;1710886728582758791;"puyeng bgt ya nonton dokumenter yg kopi sianida.";1;0;0;0;in;1650796405253091330;1710886728582758791;seishiroom;https://twitter.com/seishiroom/status/1710886728582758791
Sun Oct 08 05:15:17 +0000 2023;1710886560865062994;"@KakekHalal Surya Paloh seperyinya nyesek dan nyesek pernah membesarkan makhluk yg hanya bisanya "air susu dibalas dgn kopi sianida"";0;0;0;0;in;1524271339699589121;1710536283456667929;RitaDesmi;https://twitter.com/RitaDesmi/status/1710886560865062994
Sun Oct 08 05:14:47 +0000 2023;1710886437061816514;"@PandaMerahX @manggalakurnia Makanya kenapa ada hati di dalam diri manusia fungsinya untuk ngedetok sianida yg ada didalam kandungan biji apel, coba nonton lagi yg podcast dr. Richad";0;1;0;1;in;1188278643753009152;1710591999689302195;nllllll________;https://twitter.com/nllllll________/status/1710886437061816514
Sun Oct 08 05:14:16 +0000 2023;1710886306862264359;"kopi sianida kasus rumit sing marakke aku pengen dadi jurnalis";0;2;0;0;in;1657244389671051264;1710886306862264359;jojoajaa666;https://twitter.com/jojoajaa666/status/1710886306862264359
Sun Oct 08 05:13:36 +0000 2023;1710886136480927780;"@JonghoJoestarr yang kopi sianida aja udh diusut masih ga jelas gini kasusnya, malah jadi blunder kemana2, gimana klu udh bawa yang politik😭 iya gue juga penasaran si sama yg kasus di lampung itu lanjutannya gimana";0;1;0;0;in;1705957210000670720;1710845738593525900;blurrywooreo;https://twitter.com/blurrywooreo/status/1710886136480927780
Sun Oct 08 05:12:08 +0000 2023;1710885766468145467;"@salad__hokben @auristeelaa Memang beda, yg 0 di muntahan pertama kali. Yg 0,2 di lambung. Harusnya sih apa yg masih terbaru (muntahan) ya yg jadi acuan. Tapi apapun itu mau beda sampel, kandungan sianida segitu gak mampu membunuh manusia";0;0;0;0;in;1036563270;1710298571134599529;madddddyyyy1;https://twitter.com/madddddyyyy1/status/1710885766468145467
Sun Oct 08 05:11:24 +0000 2023;1710885584418623887;"Tidak memprovokasi  AniesMuhaimin2024 Kompas Israhell Kylie Karni Ilyas Teroris Manchester City Djaja Rusia Ozil Jessica Mirna Kopi Sianida Ice Cold Iran Netanyahu GOAT bella hadid Gaza Vernon  #tolakintoleransi #tolakradikalisme #tolakterorisme https://t.co/9qnblHXO35";0;0;0;0;in;1636699207926177792;1710885584418623887;bhinekaonekepri;https://twitter.com/bhinekaonekepri/status/1710885584418623887
Sun Oct 08 05:09:02 +0000 2023;1710884988303057408;"Dulu tak kira kasus kopi sianida tu emang dah beneran case closed yg bener bener closed terbukti gitu.., ternyata..";0;0;0;0;in;1413698715278200839;1710884988303057408;par_odinson;https://twitter.com/par_odinson/status/1710884988303057408
Sun Oct 08 05:06:05 +0000 2023;1710884246569845091;"@AlbertKusen12 @svadrlf @eradotid Gak ada yg bilang itu celana robek krna sianida deh 😌 apalgi “tumpahan sianida” duuhhhh 🫠";0;0;0;1;in;1471152666;1710256713960685899;Nurekasantilia_;https://twitter.com/Nurekasantilia_/status/1710884246569845091
Sun Oct 08 05:05:46 +0000 2023;1710884165355487397;"*Kasus Wayan Mirna Salihin yang meninggal dunia diduga akibat minum kopi yang terdapat kandungan sianida tahun 2016 silam, kembali menjadi perbincangan publik.";0;1;0;0;in;1702513655806676992;1710884162889294213;Gardapublik_id;https://twitter.com/Gardapublik_id/status/1710884165355487397
Sun Oct 08 05:05:45 +0000 2023;1710884162889294213;"Viral! Kasus Mirna Diduga Minum Kopi Sianida, Imelda: Meninggalnya Akibat Sang Suami  https://t.co/sbW7tMQghW";0;1;0;0;in;1702513655806676992;1710884162889294213;Gardapublik_id;https://twitter.com/Gardapublik_id/status/1710884162889294213
Sun Oct 08 05:05:43 +0000 2023;1710884154777473130;"nonton dokumenter sianida di netflix seru juga njir";0;1;0;1;in;395238285;1710884154777473130;avochade;https://twitter.com/avochade/status/1710884154777473130
Sun Oct 08 05:04:52 +0000 2023;1710883941027389904;"@txtdrimedia Dia menyuap mungkin karena dia yakin pelakunya jessica dan dia gamau ribet aja? 🤔, kalaupun masalah ini berawal dari mirna meninggal karena sianida maupun ga, mungkin yang salah adalah orang yang pertama kali memutuskan kalau mirna meninggal karena sianida";0;0;0;1;in;1155731699709272064;1710639248213500018;BianchoJ;https://twitter.com/BianchoJ/status/1710883941027389904
Sun Oct 08 05:03:10 +0000 2023;1710883513531306480;"dari kasus kopi sianida kita belajar,gausah jadi ahli diindonesia mah gakan kepake malah didenger aja engga";0;0;0;0;in;1156759096843853824;1710883513531306480;SiDoyeah;https://twitter.com/SiDoyeah/status/1710883513531306480
Sun Oct 08 05:02:26 +0000 2023;1710883325697728663;"ini jiwa jiwa yg ingin dicekokin sianida https://t.co/2201np8duz";0;0;0;1;in;1642509786511183874;1710883325697728663;Kiddoznsy;https://twitter.com/Kiddoznsy/status/1710883325697728663
Sun Oct 08 05:02:07 +0000 2023;1710883245452357857;"@mannasawla Berarti bisa jadi beliau kumat karena minum kopi, biasanya kalau org magh kan sensitif, kopi dikit kumatt.. kenapa gak sampe kesitu juga mikirnya ya merek2? Kenapa sianida sianida teros. Dikira magh itu gak bisa juga buat meninggal org ?";0;0;0;0;in;1447462878873677826;1710478054622138736;Choco_ayni;https://twitter.com/Choco_ayni/status/1710883245452357857
Sun Oct 08 05:00:46 +0000 2023;1710882908846899205;"lu aja lg struggling kasus yg lu angkat buat skripsi lu, segala ngide malah nonton film sianida lu dhanivaaa👊🏽";0;0;0;1;in;1278031235592273920;1710882908846899205;dhanivadesu;https://twitter.com/dhanivadesu/status/1710882908846899205
Sun Oct 08 05:00:45 +0000 2023;1710882902366679393;"Btw pada ikutin kasus mirna sianida? Ga bisa berword2 sama bapak nya mirna . Karni ilyas mewakili expresi netizen semua";1;0;0;1;in;1696046033749553152;1710882902366679393;ana_KenGf;https://twitter.com/ana_KenGf/status/1710882902366679393
Sun Oct 08 05:00:40 +0000 2023;1710882881063821390;"@HYverse6 @tanyarlfes Yg makan apel ini valid ga kak??? Kalo gitu misalnha emg ada kandungan 0, skian persen sianida di lambung almh msi make sense soalnya apel juga mengandunh sianida? Cmiiw yaa.  Tp sianida di apel bukan dosis fatal sianida ug bisa bikin meninggal";0;2;0;0;in;1554639046252822528;1710724075788914759;indomienisme;https://twitter.com/indomienisme/status/1710882881063821390
Sun Oct 08 05:00:00 +0000 2023;1710882715980177549;"Otto Hasibuan, pengacara Jessica Wongso memberikan kembali fakta menarik tentang kasus kopi sianida. https://t.co/1BVYXxmNXz";0;0;0;0;in;48890883;1710882715980177549;1nserttranstv;https://twitter.com/1nserttranstv/status/1710882715980177549
Sun Oct 08 04:57:43 +0000 2023;1710882138365813226;"Lgi rame kasus jessica sianida 🤔   Yg bner yg mana  ??   Klo jessica ga ngeracun ngapaen paper bag di jejer2,  clna ilang n bnyak klakuan aneh lain nya   Lieur ah 🤔";0;2;0;11;in;1604408934525464576;1710882138365813226;xquitavee;https://twitter.com/xquitavee/status/1710882138365813226
Sun Oct 08 04:57:32 +0000 2023;1710882094531113086;"@indomienisme @tanyarlfes oh iya aku nntn ini juga, dan warna lambung beda bgt yg mana warnanya seharusnya merah terang klo keracunan sianida ya sedangkan punya alm. engga. sempet mikir jg klo alm. bisa jadi kaget minum kopi yg strong posisinya klo ga salah blm makan cm makan apel. cmiiww~~";0;2;0;0;in;1427478265443225624;1710724075788914759;HYverse6;https://twitter.com/HYverse6/status/1710882094531113086
Sun Oct 08 04:56:10 +0000 2023;1710881748299427901;"Semalam setrika baju sambil dengerin ini lgsg dari dokter sianida + nonton podcast deddy cbzr dengan lawyer otto hasibuan, joss bgt https://t.co/mJSQO3QTpb";0;0;0;0;in;128609736;1710881748299427901;nkhrnisa;https://twitter.com/nkhrnisa/status/1710881748299427901
Sun Oct 08 04:55:31 +0000 2023;1710881584323371179;"@szeafood @orientalmild beli di bapaknya mirna, kata dokter eddy yg punya kapal suka mancing punya tu sianida";0;0;0;0;in;1678564020188778497;1710874604703772788;Gyandraan;https://twitter.com/Gyandraan/status/1710881584323371179
Sun Oct 08 04:55:30 +0000 2023;1710881582821920983;"Kopi sianida ini mengalihkan isu apa ya";0;2;1;0;in;136163636;1710881582821920983;bernardhera;https://twitter.com/bernardhera/status/1710881582821920983
Sun Oct 08 04:54:49 +0000 2023;1710881411752960467;"@feedemady Dia punya kapal dia yg punya sianida wkwk";0;0;0;0;in;4555431432;1710377276586807563;fckueverybdy;https://twitter.com/fckueverybdy/status/1710881411752960467
Sun Oct 08 04:54:39 +0000 2023;1710881368291565985;"@0y818 @drthyjnr @goodghan Bru aj liat video, katanya pas Mirna meninggal di otopsi prtama g ad kandungan sianida sedikitpun. Tp ntah knpa bbrapa waktu kmudian sianida nya terdeteksi wkwkwk. Kmungkinannya emg sianida nya ini dimasukkin k tubuh alm. setelah meninggal. Krna pd dsarnya sianida gmpang nguap.";0;0;0;1;in;1122727183225507842;1710650649392959508;myoonfuture;https://twitter.com/myoonfuture/status/1710881368291565985
Sun Oct 08 04:54:22 +0000 2023;1710881298770981241;"@lessfearnoteraf @kaavi942 @ravenxxxxk @MslmHrki @Buyung__ Bukan fomo tapi kasusnya nggak jelas, jelas" bukan karena sianida.";0;1;0;0;in;1404039537592918017;1710404034535031173;indyplnhg;https://twitter.com/indyplnhg/status/1710881298770981241
Sun Oct 08 04:54:03 +0000 2023;1710881216604643541;"Sumpah ini seru bgt kasus sianida, gue nyimak dari jaman gue SMP sampe skrg udh taun ketiga kuliah masi menarik buat dibahas bjir kata gweh";0;0;0;0;in;1083403347959328768;1710881216604643541;prettykittyeom;https://twitter.com/prettykittyeom/status/1710881216604643541
Sun Oct 08 04:53:28 +0000 2023;1710881069543878849;"Maraton drama ❎️ Maraton kasus sianida ✅️ https://t.co/Bjnc4gozo4";0;0;0;0;tl;992956844;1710881069543878849;IstighfarMbak;https://twitter.com/IstighfarMbak/status/1710881069543878849
Sun Oct 08 04:52:42 +0000 2023;1710880878224957920;"@Jibrielllll @cesar1st @1310pjm_ @selawov @perikuromi @adhityawiputra @Buyung__ @eradotid bilang kalo badan mirna biru bukan merah, jadi yang dikatakan sama bapak nya di AWAl sama ucapan dokter emang sinkron, tapi kenapa pas tau korban sianida warna merah fotonya langsung dirubah, si edi bilang kalo warnanya ga biru tpai merah, pdahal di awal bilang biru🥲";0;0;0;1;in;1415885146603982850;1710256713960685899;minxgyue;https://twitter.com/minxgyue/status/1710880878224957920
Sun Oct 08 04:52:33 +0000 2023;1710880838827831507;"Kasus nya Mirna - Sianida banyak banget pembelajaran,,, udah tonton dibnetflix gaes? Kalo ada detekfit conan gmn y";0;0;0;0;in;270179810;1710880838827831507;AulidPratama;https://twitter.com/AulidPratama/status/1710880838827831507
Sun Oct 08 04:52:26 +0000 2023;1710880808633057523;"@szeafood @orientalmild nah ide bagus kak, masukin sianida nnti aku suruh dia ke warkop depan komplek";0;1;0;0;in;1678564020188778497;1710874604703772788;Gyandraan;https://twitter.com/Gyandraan/status/1710880808633057523
Sun Oct 08 04:51:34 +0000 2023;1710880594354401294;"@Buyung__ @sales_melon Tp kan dr forensik menyatakan mirna meninggal bukan karna sianida";0;1;0;7;in;405522265;1710404034535031173;MemeyMeilan;https://twitter.com/MemeyMeilan/status/1710880594354401294
Sun Oct 08 04:50:53 +0000 2023;1710880420949266912;"woi krishna murti! ini elu duluan nih yg mulai nyebut nyebut sianida, jd ke trigger semua kan";0;0;0;1;in;1474810033166700548;1710880420949266912;swxxtscxr;https://twitter.com/swxxtscxr/status/1710880420949266912
Sun Oct 08 04:50:21 +0000 2023;1710880285720797608;"@Jibrielllll @cesar1st @1310pjm_ @selawov @perikuromi @adhityawiputra @Buyung__ @eradotid foto mirna meninggal itu warna biru, sedangkan kalo kena sianida itu warnanya merah, awal yang dikatakan edi bapaknya mirna badan mirna merah, setelah denger ucapan dokter ahli sianida kalo korban sianida itu merah, langsung di edit fotonya jdi merah dokter yang menangani juga-";0;1;0;0;in;1415885146603982850;1710256713960685899;minxgyue;https://twitter.com/minxgyue/status/1710880285720797608
Sun Oct 08 04:48:56 +0000 2023;1710879928684576773;"Tai banget gara2 kasus kopi sianida naik lagi, skrng di tempat kerja pada ngisengin nanyain “Mirna cepet jawab siapa yang racunin kamu”, kejadian waktu masih Sekolah SMK terulang lagi";0;1;0;0;in;362384287;1710879928684576773;mirna407;https://twitter.com/mirna407/status/1710879928684576773
Sun Oct 08 04:48:38 +0000 2023;1710879854865137674;"5. Foto kemerahan pada jasad muncul setelah kesaksian dr Djaja 6. Sepanjang persidangan, jaksa tidak bisa membuktikan bahwa botol tersebut (yg mana kopi dari gelas dipindahkan kebotol) mengandung sianida";0;0;0;3;in;1355407519603060740;1710876244076822883;annjnjaux;https://twitter.com/annjnjaux/status/1710879854865137674
Sun Oct 08 04:48:14 +0000 2023;1710879754327613864;"gapaham gw sm sianida";0;0;0;0;in;1458434687790059524;1710879754327613864;ultramwel;https://twitter.com/ultramwel/status/1710879754327613864
Sun Oct 08 04:47:59 +0000 2023;1710879691417272740;"@jngseomg gua bikinin campur sianida";0;1;0;0;in;1699623318650036224;1710839748884152587;neirvouz;https://twitter.com/neirvouz/status/1710879691417272740
Sun Oct 08 04:47:52 +0000 2023;1710879661352432039;"@ayaaaaam20 @babycarrollyne @awdeehepburn @GuarEmperor setelah nonton podcast pak otto sama dr.djaya. kesimpulannya mirna bukan mati karena racun, tapi karena penyakit gerd dan dia lagi menjalani diet. kenapa dikopi bisa ada sianida? karena gelas/botolnya ketuker dan kita gatau siapa yang nuker";0;1;0;1;in;1116651966728327169;1710533649173729410;RichardKumbaraa;https://twitter.com/RichardKumbaraa/status/1710879661352432039
Sun Oct 08 04:47:04 +0000 2023;1710879457865801761;"@papaanabul Bs jd sih, intinya berdsrkan keterangan dr. djaja pembunuhan karna sianida itu tdk terkonfirmasi dr hasil labnya.  Simak keterangan dr. djaja dan fokus di 14 menit terakhir.  Disitu kunci masuk membuka tabir kematian Mirna.";0;0;0;0;in;1630894854199984128;1710861436560592958;lazy_sund4y;https://twitter.com/lazy_sund4y/status/1710879457865801761
Sun Oct 08 04:46:48 +0000 2023;1710879390782140472;"Hari ini jalan kemana2 rame banget orang pada ngomongin netflix yang berani ngebuka kasus kopi sianida lagi dan sekarang ada beberapa nama besar yang ikut dikaitkan. Cukup menarik juga";0;0;0;0;in;244453048;1710879390782140472;evedekedevre;https://twitter.com/evedekedevre/status/1710879390782140472
Sun Oct 08 04:44:39 +0000 2023;1710878850459271284;"kasus mirna, jessica dan sianida muncul mulu di fyp. tp napa aing jadi yakin kalo jessica ga bersalah ya?";0;1;0;0;in;1502315312913391620;1710878850459271284;ramafathhh;https://twitter.com/ramafathhh/status/1710878850459271284
Sun Oct 08 04:41:03 +0000 2023;1710877945521451487;"Namun saksi ahli toksikologi yang dihadirkan pihak ayah Mirna mengatakan ada 0,2 mg sianida per liter darah yang ditemukan dalam lambung jenazah setelah 3 hari meninggal dunia,  Sementara sianida baru bisa menyebabkan kematian bila dosisnya mencapai 50-176 mg";0;1;0;4;in;1355407519603060740;1710876244076822883;annjnjaux;https://twitter.com/annjnjaux/status/1710877945521451487
Sun Oct 08 04:40:37 +0000 2023;1710877837190979960;"@moviemenfes Tonton deh podcast nya , asli bagus bgt , gue sbg orang awam jg jadi pahan nyimak penjelasan beliau , dr awal kasus kopi sianida itu , gue yakin jes gak salah , dan skrg setelah denger penjelasan dr belio , gue makin yakin";0;1;0;0;in;1632775209093844993;1710556816386756817;StarcandyJK_;https://twitter.com/StarcandyJK_/status/1710877837190979960
Sun Oct 08 04:40:34 +0000 2023;1710877825098784940;"Gabisa ambil kesimpulan juga kalo Mirna meninggal bkn karna sianida ato Jessica gak bersalah. Tapi... klo dri penjelasan org org itu, ya emg Mirna meninggal bkn karna sianida.";0;1;0;0;in;379058462;1710875853238981038;dazzling_407;https://twitter.com/dazzling_407/status/1710877825098784940
Sun Oct 08 04:40:31 +0000 2023;1710877812343926984;"@Hypatia212 @brilianjoevan @Renaldhdyh @kegblgnunfaedh Rasanya aneh, baunya aneh, padahal sianida kalau dicampur ke makanan atau minuman dalam jumlah kecil tidak akan merubah bau dan rasa. Sebaliknya kalau memang ada sianida, kenapa yang minum kopi mirna setelah itu tidak kenapa2?";0;1;0;2;in;1900667970;1710622760089899238;AmerCapBango;https://twitter.com/AmerCapBango/status/1710877812343926984
Sun Oct 08 04:40:08 +0000 2023;1710877715883311130;"4. Ahli patologi dr Djaja Surya Atmadja meliht wajah jenazah Mirna membiru, sedngkn orang yang meninggal akibat sianida pasti memerah. Beliau jg tdk menemukan kadar sianida dalam lambung Mirna selama memeriksa jenazah 70 menit di awal kematian.";0;1;0;2;in;1355407519603060740;1710876244076822883;annjnjaux;https://twitter.com/annjnjaux/status/1710877715883311130
Sun Oct 08 04:39:27 +0000 2023;1710877544873095197;"Jangan kan sekelas Pa  Sekelas jendral dan kepolisian  RI aja bisa netijen taklukan  Contoh kasus Brigadir J  Bharada E kalau bukan kekuatan netijen apa akan tuntas  Itulah yg namanya kekuatan jari orang  ,berhijab sampai terbuka  tembak menembak  Akhirnya berencana  Sianida next";0;0;0;0;in;1389126089851609089;1710877544873095197;kyo11982;https://twitter.com/kyo11982/status/1710877544873095197
Sun Oct 08 04:39:14 +0000 2023;1710877488497475598;"Diduga Ada Kaitan Klaim Asuransi Mirna Sebesar 5 Juta Dolar dalam Kasus Kopi Sianida Jessica Wongso https://t.co/4iiB7iLb8Q";0;1;6;16;in;1226436091617505281;1710877488497475598;keuangannews_id;https://twitter.com/keuangannews_id/status/1710877488497475598
Sun Oct 08 04:37:33 +0000 2023;1710877064252071944;"@drthyjnr @goodghan agak oot tapi gila sebanyak apa sianida(klo emg itu sianida) di dlm kopi mirna smpe cmn minum seteguk/bbrp teguk dia bs lgsg gaada... coba aja diotopsi bener :( siapa tau dia ada kondisi penyakit yg kt gatau(plus minum obat rutin) dan klo ktmu substance tertentu bs mematikan kan?";0;1;0;8;in;1182545734115049472;1710650649392959508;bitnari42;https://twitter.com/bitnari42/status/1710877064252071944
Sun Oct 08 04:37:31 +0000 2023;1710877056354169242;"perkara kasus jesicca gue jadi mikir ada kaitannya sama dibunuhnya brigadir j karna yg menangani kasus sianida ini si sambo terus brigadir j tau yg sebenarnya krna kan dia pengawal sambo kemana2 ikut sambo terus. pikiran gue aneh";0;0;0;1;in;1019917065602281472;1710877056354169242;hollameliyaw;https://twitter.com/hollameliyaw/status/1710877056354169242
Sun Oct 08 04:36:11 +0000 2023;1710876721279590472;"@collegemenfess paling bisa ambil yg viral kayak asian games  atau viral kopi sianida  btw tetep pake twitter nder? soalnya kan dibatesin juga pengambilannya";0;0;0;1;in;1420664127794540549;1710875169026420753;valiandafh;https://twitter.com/valiandafh/status/1710876721279590472
Sun Oct 08 04:35:38 +0000 2023;1710876582502596853;"3. Bpk alm mirna memiliki botol yg diduga dipakai untuk sianida, buknkah itu seharusnya berada dipihak kepolisian mengingat itu merupakan salah satu barang bukti, kenapa ada dibeliau?";0;1;0;2;in;1355407519603060740;1710876244076822883;annjnjaux;https://twitter.com/annjnjaux/status/1710876582502596853
Sun Oct 08 04:35:11 +0000 2023;1710876468149174349;"Kalau M diracun sianida kyk kasus nelayan keracunan sianida, mungkin dikalangan pemancing lain/lingkungannya jg familiar kalau mati keracunan itu krn sianida, sdgkn sebab asli kematian M krn Tukak lambung yg udah lama dan parah sampe pendarahan https://t.co/HnM8nqT1AD";0;1;0;0;in;853938059665997824;1710876443058851933;LaylaGrangerneo;https://twitter.com/LaylaGrangerneo/status/1710876468149174349
Sun Oct 08 04:35:06 +0000 2023;1710876449425788963;"Anehnya lagi bapaknya M bilang tau dan punya botol sianida, tau bentuknya cairan, yg akhirnya ngelak bilang insting tp bisa seyakin itu, dugaanku bapaknya M pernah mancing ikan pake sianida, polisi yakin M diracun, terus bapaknya M yg familiar dgn racun sianida langsung menduga";0;1;0;2;in;853938059665997824;1710876443058851933;LaylaGrangerneo;https://twitter.com/LaylaGrangerneo/status/1710876449425788963
Sun Oct 08 04:35:05 +0000 2023;1710876445659283596;"Anehnya bapaknya M pernah punya kapal dan hobby mancing, sdgkn si J, aku lupa tp setauku dia gk kerja dilingkup yg berhubungan sm bahan kimia, bukan nelayan jg, kalo gt gimana caranya dia bisa dapet sianida? Org gak punya izin beli, gak tau istilah sianida dikalangan nelayan jg";0;1;0;2;in;853938059665997824;1710876443058851933;LaylaGrangerneo;https://twitter.com/LaylaGrangerneo/status/1710876445659283596
Sun Oct 08 04:35:05 +0000 2023;1710876443058851933;"Bener kata Dr. Djaja selain pest control yg pake sianida buat fumigasi kapal, oknum nelayan jg pake sianida buat nangkep ikan, 2016 kasusnya M ini berita 2017 brarti dimasa itu mmg mudah dapet sianida tp ada istilah khusus dikalangan nelayan jd bisa beli tanpa surat izin instansi";0;2;0;3;in;853938059665997824;1710876443058851933;LaylaGrangerneo;https://twitter.com/LaylaGrangerneo/status/1710876443058851933
Sun Oct 08 04:34:18 +0000 2023;1710876247058964523;"@papasito_OF Dr. Djaja ini ahli sianida, tapi beliau bukan ahlinya mencari pelaku kejahatan";2;0;1;9;in;91454326;1710695087372656776;FaisalRasyidZ;https://twitter.com/FaisalRasyidZ/status/1710876247058964523
Sun Oct 08 04:34:17 +0000 2023;1710876244076822883;"Kejanggalan kasus jessica 1. Tdk ada autopsi, awalny bpk krishna m. mengatakn case close tapi mengapa tetp dilanjtkn 2. Tdk ada bukti cctv jessica meletakkn sianida kedlm kopi, ada cctv yg berubah rasio seperti direkayasa #JusticeForJessica";0;1;1;4;in;1355407519603060740;1710876244076822883;annjnjaux;https://twitter.com/annjnjaux/status/1710876244076822883
Sun Oct 08 04:32:56 +0000 2023;1710875901553242259;"@JKmorningGlory @ineedaspacee @LiLarisaa @convomfs Dan di BAP dinyatakan BB (kopi mirna) mengandung sianida 7400 mg wkwkwkwk.. mau aneh, tapi ini negeri kita wkwkwk";0;0;0;0;in;1900667970;1710474874714796159;AmerCapBango;https://twitter.com/AmerCapBango/status/1710875901553242259
Sun Oct 08 04:32:12 +0000 2023;1710875718463402119;"kasus kopi sianida rame lagi dong";0;0;0;0;in;1524048776746332160;1710875718463402119;cnockedn;https://twitter.com/cnockedn/status/1710875718463402119
Sun Oct 08 04:32:10 +0000 2023;1710875709512843758;"Sampek research kadar sianida (HCN) berapa yang aman dan gak nyebabin kematian. Soalnya dia mau hirup langsung. Greget";0;0;0;0;in;1503842091281297408;1710875025874833777;nandabucinkamu;https://twitter.com/nandabucinkamu/status/1710875709512843758
Sun Oct 08 04:31:37 +0000 2023;1710875570165498341;"@inigladisss @mickeykoew Seorang pak djaja aja ga dipercaya apalagi gue yg berkali" balesin org" yg denial kalau mirna mati bukan karena sianida 😒";0;0;0;3;in;1639271686041206785;1710515024345841982;Upil_jun;https://twitter.com/Upil_jun/status/1710875570165498341
Sun Oct 08 04:29:27 +0000 2023;1710875025874833777;"Gara-gara kasusnya mirna rame lagi, auto cari di youtube video sianida dan nemu ini. Dia mau ngebuktiin apakah sianida baunya kayak almond😭  https://t.co/qgYTcU07IB";0;1;0;0;in;1503842091281297408;1710875025874833777;nandabucinkamu;https://twitter.com/nandabucinkamu/status/1710875025874833777
Sun Oct 08 04:29:10 +0000 2023;1710874954676539731;"Tp masih ga percaya meninggal karena ulkus lambung, ulkus ga pake kejang. Masih percaya one way or another emg ada yg nge-campurin minuman mirna sih, tp maybe bukan sianida 👀";0;0;0;0;in;1218823644496818176;1710867037558599983;beausooyah;https://twitter.com/beausooyah/status/1710874954676539731
Sun Oct 08 04:28:10 +0000 2023;1710874704167547346;"Dari kasus mirna, di lambungnya ada 0,2 mg sianida itu setara 1 gram biji apel, berarti gk boleh makan apel?";0;0;0;0;in;1216325759066759171;1710874704167547346;KevinHthaean;https://twitter.com/KevinHthaean/status/1710874704167547346
